sku,_store,_attribute_set,_type,diamondprice,diamondtotalweight,gemstoneprice,gemstonetotalweight,goldprice,goldweight,grade,has_options,height,makingcharge,minimal_price,price,ringsize,status,tax_class_id,totalnoofdiamonds,totalnoofgemstone,vat,visibility,weight,width,_associated_sku,_associated_default_qty,_associated_position,_super_products_sku,_super_attribute_code,_super_attribute_option,_super_attribute_price_corr
BR0035A-si-gh-43x53,,jewel,simple,59500,0.85,6489,6.17,23511.76,11.336,SI-GH,0,48,8502,,98982.79,H - 43 mm x W - 53 mm - (2.2),1,7,127,118,980.03,1,0,58,,,,,,,
BR0035A-si-gh-44x54,,jewel,simple,59500,0.85,6489,6.17,25585.84,12.336,SI-GH,0,48,9252,,101835.11,H - 44 mm x W - 54 mm - (2.3),1,7,127,118,1008.27,1,0,58,,,,,,,
BR0035A-si-gh-45x55,,jewel,simple,59500,0.85,6489,6.17,27659.92,13.336,SI-GH,0,48,10002,,104687.43,H - 45 mm x W - 55 mm - (2.4),1,7,127,118,1036.51,1,0,58,,,,,,,
BR0035A-si-gh-48x58,,jewel,simple,59500,0.85,6489,6.17,29734,14.336,SI-GH,0,48,10752,,107539.75,H - 48 mm x W - 58 mm - (2.5),1,7,127,118,1064.75,1,0,58,,,,,,,
BR0035A-si-gh-50x60,,jewel,simple,59500,0.85,6489,6.17,31808.08,15.336,SI-GH,0,48,11502,,110392.07,H - 50 mm x W - 60 mm - (2.6),1,7,127,118,1092.99,1,0,58,,,,,,,
BR0035A-vvs-ef-43x53,,jewel,simple,87550,0.85,6489,6.17,23511.76,11.336,VVS-EF,0,48,8502,,127313.29,H - 43 mm x W - 53 mm - (2.2),1,7,127,118,1260.53,1,0,58,,,,,,,
BR0035A-vvs-ef-44x54,,jewel,simple,87550,0.85,6489,6.17,25585.84,12.336,VVS-EF,0,48,9252,,130165.61,H - 44 mm x W - 54 mm - (2.3),1,7,127,118,1288.77,1,0,58,,,,,,,
BR0035A-vvs-ef-45x55,,jewel,simple,87550,0.85,6489,6.17,27659.92,13.336,VVS-EF,0,48,10002,,133017.93,H - 45 mm x W - 55 mm - (2.4),1,7,127,118,1317.01,1,0,58,,,,,,,
BR0035A-vvs-ef-48x58,,jewel,simple,87550,0.85,6489,6.17,29734,14.336,VVS-EF,0,48,10752,,135870.25,H - 48 mm x W - 58 mm - (2.5),1,7,127,118,1345.25,1,0,58,,,,,,,
BR0035A-vvs-ef-50x60,,jewel,simple,87550,0.85,6489,6.17,31808.08,15.336,VVS-EF,0,48,11502,,138722.57,H - 50 mm x W - 60 mm - (2.6),1,7,127,118,1373.49,1,0,58,,,,,,,
BR0035A,,jewel,configurable,59500,0.85,6489,6.17,29734,14.336,,1,48,10752,,107540,,1,7,127,118,1065,4,0,58,,,,BR0035A-si-gh-43x53,grade,SI-GH,98982.79
BR0035B-si-gh-43x53,,jewel,simple,59500,0.85,6489,6.17,23511.76,11.336,SI-GH,0,48,8502,,98982.79,H - 43 mm x W - 53 mm - (2.2),1,7,127,118,980.03,1,0,58,,,,,,,
BR0035B-si-gh-44x54,,jewel,simple,59500,0.85,6489,6.17,25585.84,12.336,SI-GH,0,48,9252,,101835.11,H - 44 mm x W - 54 mm - (2.3),1,7,127,118,1008.27,1,0,58,,,,,,,
BR0035B-si-gh-45x55,,jewel,simple,59500,0.85,6489,6.17,27659.92,13.336,SI-GH,0,48,10002,,104687.43,H - 45 mm x W - 55 mm - (2.4),1,7,127,118,1036.51,1,0,58,,,,,,,
BR0035B-si-gh-48x58,,jewel,simple,59500,0.85,6489,6.17,29734,14.336,SI-GH,0,48,10752,,107539.75,H - 48 mm x W - 58 mm - (2.5),1,7,127,118,1064.75,1,0,58,,,,,,,
BR0035B-si-gh-50x60,,jewel,simple,59500,0.85,6489,6.17,31808.08,15.336,SI-GH,0,48,11502,,110392.07,H - 50 mm x W - 60 mm - (2.6),1,7,127,118,1092.99,1,0,58,,,,,,,
BR0035B-vvs-ef-43x53,,jewel,simple,87550,0.85,6489,6.17,23511.76,11.336,VVS-EF,0,48,8502,,127313.29,H - 43 mm x W - 53 mm - (2.2),1,7,127,118,1260.53,1,0,58,,,,,,,
BR0035B-vvs-ef-44x54,,jewel,simple,87550,0.85,6489,6.17,25585.84,12.336,VVS-EF,0,48,9252,,130165.61,H - 44 mm x W - 54 mm - (2.3),1,7,127,118,1288.77,1,0,58,,,,,,,
BR0035B-vvs-ef-45x55,,jewel,simple,87550,0.85,6489,6.17,27659.92,13.336,VVS-EF,0,48,10002,,133017.93,H - 45 mm x W - 55 mm - (2.4),1,7,127,118,1317.01,1,0,58,,,,,,,
BR0035B-vvs-ef-48x58,,jewel,simple,87550,0.85,6489,6.17,29734,14.336,VVS-EF,0,48,10752,,135870.25,H - 48 mm x W - 58 mm - (2.5),1,7,127,118,1345.25,1,0,58,,,,,,,
BR0035B-vvs-ef-50x60,,jewel,simple,87550,0.85,6489,6.17,31808.08,15.336,VVS-EF,0,48,11502,,138722.57,H - 50 mm x W - 60 mm - (2.6),1,7,127,118,1373.49,1,0,58,,,,,,,
BR0035B,,jewel,configurable,59500,0.85,6489,6.17,29734,14.336,,1,48,10752,,107540,,1,7,127,118,1065,4,0,58,,,,BR0035B-si-gh-43x53,grade,SI-GH,98982.79
BR0039A-si-gh-43x53,,jewel,simple,55300,0.79,6644,8.22,33429.8,16.118,SI-GH,0,48,12088.5,,108536.92,H - 43 mm x W - 53 mm - (2.2),1,7,165,116,1074.62,1,0,58,,,,,,,
BR0039A-si-gh-44x54,,jewel,simple,55300,0.79,6644,8.22,35503.87,17.118,SI-GH,0,48,12838.5,,111389.23,H - 44 mm x W - 54 mm - (2.3),1,7,165,116,1102.86,1,0,58,,,,,,,
BR0039A-si-gh-45x55,,jewel,simple,55300,0.79,6644,8.22,37577.93,18.118,SI-GH,0,48,13588.5,,114241.54,H - 45 mm x W - 55 mm - (2.4),1,7,165,116,1131.1,1,0,58,,,,,,,
BR0039A-si-gh-48x58,,jewel,simple,55300,0.79,6644,8.22,39652,19.118,SI-GH,0,48,14338.5,,117093.85,H - 48 mm x W - 58 mm - (2.5),1,7,165,116,1159.35,1,0,58,,,,,,,
BR0039A-si-gh-50x60,,jewel,simple,55300,0.79,6644,8.22,41726.07,20.118,SI-GH,0,48,15088.5,,119946.15,H - 50 mm x W - 60 mm - (2.6),1,7,165,116,1187.59,1,0,58,,,,,,,
BR0039A-vvs-ef-43x53,,jewel,simple,81370,0.79,6644,8.22,33429.8,16.118,VVS-EF,0,48,12088.5,,134867.62,H - 43 mm x W - 53 mm - (2.2),1,7,165,116,1335.32,1,0,58,,,,,,,
BR0039A-vvs-ef-44x54,,jewel,simple,81370,0.79,6644,8.22,35503.87,17.118,VVS-EF,0,48,12838.5,,137719.93,H - 44 mm x W - 54 mm - (2.3),1,7,165,116,1363.56,1,0,58,,,,,,,
BR0039A-vvs-ef-45x55,,jewel,simple,81370,0.79,6644,8.22,37577.93,18.118,VVS-EF,0,48,13588.5,,140572.24,H - 45 mm x W - 55 mm - (2.4),1,7,165,116,1391.8,1,0,58,,,,,,,
BR0039A-vvs-ef-48x58,,jewel,simple,81370,0.79,6644,8.22,39652,19.118,VVS-EF,0,48,14338.5,,143424.55,H - 48 mm x W - 58 mm - (2.5),1,7,165,116,1420.05,1,0,58,,,,,,,
BR0039A-vvs-ef-50x60,,jewel,simple,81370,0.79,6644,8.22,41726.07,20.118,VVS-EF,0,48,15088.5,,146276.85,H - 50 mm x W - 60 mm - (2.6),1,7,165,116,1448.29,1,0,58,,,,,,,
BR0039A,,jewel,configurable,55300,0.79,6644,8.22,39652,19.118,,1,48,14338,,117093,,1,7,165,116,1159,4,0,58,,,,BR0039A-si-gh-43x53,grade,SI-GH,108536.92
BR0040A-si-gh-43x53,,jewel,simple,14700,0.21,1900,0.46,20296.8,9.786,SI-GH,0,48,7339.5,,44678.67,H - 43 mm x W - 53 mm - (2.2),1,7,47,38,442.36,1,0,58,,,,,,,
BR0040A-si-gh-44x54,,jewel,simple,14700,0.21,1900,0.46,22370.87,10.786,SI-GH,0,48,8089.5,,47530.97,H - 44 mm x W - 54 mm - (2.3),1,7,47,38,470.6,1,0,58,,,,,,,
BR0040A-si-gh-45x55,,jewel,simple,14700,0.21,1900,0.46,24444.93,11.786,SI-GH,0,48,8839.5,,50383.28,H - 45 mm x W - 55 mm - (2.4),1,7,47,38,498.84,1,0,58,,,,,,,
BR0040A-si-gh-48x58,,jewel,simple,14700,0.21,1900,0.46,26519,12.786,SI-GH,0,48,9589.5,,53235.58,H - 48 mm x W - 58 mm - (2.5),1,7,47,38,527.09,1,0,58,,,,,,,
BR0040A-si-gh-50x60,,jewel,simple,14700,0.21,1900,0.46,28593.07,13.786,SI-GH,0,48,10339.5,,56087.89,H - 50 mm x W - 60 mm - (2.6),1,7,47,38,555.33,1,0,58,,,,,,,
BR0040A-vvs-ef-43x53,,jewel,simple,21630,0.21,1900,0.46,20296.8,9.786,VVS-EF,0,48,7339.5,,51677.97,H - 43 mm x W - 53 mm - (2.2),1,7,47,38,511.66,1,0,58,,,,,,,
BR0040A-vvs-ef-44x54,,jewel,simple,21630,0.21,1900,0.46,22370.87,10.786,VVS-EF,0,48,8089.5,,54530.27,H - 44 mm x W - 54 mm - (2.3),1,7,47,38,539.9,1,0,58,,,,,,,
BR0040A-vvs-ef-45x55,,jewel,simple,21630,0.21,1900,0.46,24444.93,11.786,VVS-EF,0,48,8839.5,,57382.58,H - 45 mm x W - 55 mm - (2.4),1,7,47,38,568.14,1,0,58,,,,,,,
BR0040A-vvs-ef-48x58,,jewel,simple,21630,0.21,1900,0.46,26519,12.786,VVS-EF,0,48,9589.5,,60234.89,H - 48 mm x W - 58 mm - (2.5),1,7,47,38,596.38,1,0,58,,,,,,,
BR0040A-vvs-ef-50x60,,jewel,simple,21630,0.21,1900,0.46,28593.07,13.786,VVS-EF,0,48,10339.5,,63087.19,H - 50 mm x W - 60 mm - (2.6),1,7,47,38,624.63,1,0,58,,,,,,,
BR0040A,,jewel,configurable,14700,0.21,1900,0.46,26519,12.786,,1,48,9590,,53236,,1,7,47,38,527,4,0,58,,,,BR0040A-si-gh-43x53,grade,SI-GH,44678.67
BR0041A-si-gh-43x53,,jewel,simple,28700,0.41,2250,0.26,12124.87,5.846,SI-GH,0,48,4969.1,,48524.41,H - 43 mm x W - 53 mm - (2.2),1,7,84,45,480.44,1,0,58,,,,,,,
BR0041A-si-gh-44x54,,jewel,simple,28700,0.41,2250,0.26,14198.91,6.846,SI-GH,0,48,5819.1,,51477.69,H - 44 mm x W - 54 mm - (2.3),1,7,84,45,509.68,1,0,58,,,,,,,
BR0041A-si-gh-45x55,,jewel,simple,28700,0.41,2250,0.26,16272.96,7.846,SI-GH,0,48,5884.5,,53638.53,H - 45 mm x W - 55 mm - (2.4),1,7,84,45,531.07,1,0,58,,,,,,,
BR0041A-si-gh-48x58,,jewel,simple,28700,0.41,2250,0.26,18347,8.846,SI-GH,0,48,6634.5,,56490.82,H - 48 mm x W - 58 mm - (2.5),1,7,84,45,559.32,1,0,58,,,,,,,
BR0041A-si-gh-50x60,,jewel,simple,28700,0.41,2250,0.26,20421.04,9.846,SI-GH,0,48,7384.5,,59343.1,H - 50 mm x W - 60 mm - (2.6),1,7,84,45,587.56,1,0,58,,,,,,,
BR0041A-vvs-ef-43x53,,jewel,simple,42230,0.41,2250,0.26,12124.87,5.846,VVS-EF,0,48,4969.1,,62189.71,H - 43 mm x W - 53 mm - (2.2),1,7,84,45,615.74,1,0,58,,,,,,,
BR0041A-vvs-ef-44x54,,jewel,simple,42230,0.41,2250,0.26,14198.91,6.846,VVS-EF,0,48,5819.1,,65142.99,H - 44 mm x W - 54 mm - (2.3),1,7,84,45,644.98,1,0,58,,,,,,,
BR0041A-vvs-ef-45x55,,jewel,simple,42230,0.41,2250,0.26,16272.96,7.846,VVS-EF,0,48,5884.5,,67303.83,H - 45 mm x W - 55 mm - (2.4),1,7,84,45,666.37,1,0,58,,,,,,,
BR0041A-vvs-ef-48x58,,jewel,simple,42230,0.41,2250,0.26,18347,8.846,VVS-EF,0,48,6634.5,,70156.12,H - 48 mm x W - 58 mm - (2.5),1,7,84,45,694.62,1,0,58,,,,,,,
BR0041A-vvs-ef-50x60,,jewel,simple,42230,0.41,2250,0.26,20421.04,9.846,VVS-EF,0,48,7384.5,,73008.4,H - 50 mm x W - 60 mm - (2.6),1,7,84,45,722.86,1,0,58,,,,,,,
BR0041A,,jewel,configurable,28700,0.41,2250,0.26,18347,8.846,,1,48,6634,,56490,,1,7,84,45,559,4,0,58,,,,BR0041A-si-gh-43x53,grade,SI-GH,48524.41
BR0036A-si-gh-43x53,,jewel,simple,33600,0.48,600,0.18,8955.81,4.318,SI-GH,0,48,3670.3,,47294.37,H - 43 mm x W - 53 mm - (2.2),1,7,72,12,468.26,1,0,58,,,,,,,
BR0036A-si-gh-44x54,,jewel,simple,33600,0.48,600,0.18,11029.87,5.318,SI-GH,0,48,4520.3,,50247.67,H - 44 mm x W - 54 mm - (2.3),1,7,72,12,497.5,1,0,58,,,,,,,
BR0036A-si-gh-45x55,,jewel,simple,33600,0.48,600,0.18,13103.94,6.318,SI-GH,0,48,5370.3,,53200.98,H - 45 mm x W - 55 mm - (2.4),1,7,72,12,526.74,1,0,58,,,,,,,
BR0036A-si-gh-48x58,,jewel,simple,33600,0.48,600,0.18,15178,7.318,SI-GH,0,48,5488.5,,55415.17,H - 48 mm x W - 58 mm - (2.5),1,7,72,12,548.66,1,0,58,,,,,,,
BR0036A-si-gh-50x60,,jewel,simple,33600,0.48,600,0.18,17252.06,8.318,SI-GH,0,48,6238.5,,58267.47,H - 50 mm x W - 60 mm - (2.6),1,7,72,12,576.91,1,0,58,,,,,,,
BR0036A-vvs-ef-43x53,,jewel,simple,49440,0.48,600,0.18,8955.81,4.318,VVS-EF,0,48,3670.3,,63292.77,H - 43 mm x W - 53 mm - (2.2),1,7,72,12,626.66,1,0,58,,,,,,,
BR0036A-vvs-ef-44x54,,jewel,simple,49440,0.48,600,0.18,11029.87,5.318,VVS-EF,0,48,4520.3,,66246.07,H - 44 mm x W - 54 mm - (2.3),1,7,72,12,655.9,1,0,58,,,,,,,
BR0036A-vvs-ef-45x55,,jewel,simple,49440,0.48,600,0.18,13103.94,6.318,VVS-EF,0,48,5370.3,,69199.38,H - 45 mm x W - 55 mm - (2.4),1,7,72,12,685.14,1,0,58,,,,,,,
BR0036A-vvs-ef-48x58,,jewel,simple,49440,0.48,600,0.18,15178,7.318,VVS-EF,0,48,5488.5,,71413.57,H - 48 mm x W - 58 mm - (2.5),1,7,72,12,707.07,1,0,58,,,,,,,
BR0036A-vvs-ef-50x60,,jewel,simple,49440,0.48,600,0.18,17252.06,8.318,VVS-EF,0,48,6238.5,,74265.87,H - 50 mm x W - 60 mm - (2.6),1,7,72,12,735.31,1,0,58,,,,,,,
BR0036A,,jewel,configurable,33600,0.48,600,0.18,15178,7.318,,1,48,5488,,55415,,1,7,72,12,549,4,0,58,,,,BR0036A-si-gh-43x53,grade,SI-GH,47294.37
BR0037A-si-gh-43x53,,jewel,simple,44800,0.64,1365,0.39,13427.71,6.474,SI-GH,0,48,5502.9,,65746.56,H - 43 mm x W - 53 mm - (2.2),1,7,90,32,650.96,1,0,58,,,,,,,
BR0037A-si-gh-44x54,,jewel,simple,44800,0.64,1365,0.39,15501.8,7.474,SI-GH,0,48,5605.5,,67945.03,H - 44 mm x W - 54 mm - (2.3),1,7,90,32,672.72,1,0,58,,,,,,,
BR0037A-si-gh-45x55,,jewel,simple,44800,0.64,1365,0.39,17575.9,8.474,SI-GH,0,48,6355.5,,70797.37,H - 45 mm x W - 55 mm - (2.4),1,7,90,32,700.96,1,0,58,,,,,,,
BR0037A-si-gh-48x58,,jewel,simple,44800,0.64,1365,0.39,19650,9.474,SI-GH,0,48,7105.5,,73649.71,H - 48 mm x W - 58 mm - (2.5),1,7,90,32,729.21,1,0,58,,,,,,,
BR0037A-si-gh-50x60,,jewel,simple,44800,0.64,1365,0.39,21724.1,10.474,SI-GH,0,48,7855.5,,76502.04,H - 50 mm x W - 60 mm - (2.6),1,7,90,32,757.45,1,0,58,,,,,,,
BR0037A-vvs-ef-43x53,,jewel,simple,65920,0.64,1365,0.39,13427.71,6.474,VVS-EF,0,48,5502.9,,87077.76,H - 43 mm x W - 53 mm - (2.2),1,7,90,32,862.16,1,0,58,,,,,,,
BR0037A-vvs-ef-44x54,,jewel,simple,65920,0.64,1365,0.39,15501.8,7.474,VVS-EF,0,48,5605.5,,89276.23,H - 44 mm x W - 54 mm - (2.3),1,7,90,32,883.92,1,0,58,,,,,,,
BR0037A-vvs-ef-45x55,,jewel,simple,65920,0.64,1365,0.39,17575.9,8.474,VVS-EF,0,48,6355.5,,92128.57,H - 45 mm x W - 55 mm - (2.4),1,7,90,32,912.16,1,0,58,,,,,,,
BR0037A-vvs-ef-48x58,,jewel,simple,65920,0.64,1365,0.39,19650,9.474,VVS-EF,0,48,7105.5,,94980.9,H - 48 mm x W - 58 mm - (2.5),1,7,90,32,940.4,1,0,58,,,,,,,
BR0037A-vvs-ef-50x60,,jewel,simple,65920,0.64,1365,0.39,21724.1,10.474,VVS-EF,0,48,7855.5,,97833.24,H - 50 mm x W - 60 mm - (2.6),1,7,90,32,968.65,1,0,58,,,,,,,
BR0037A,,jewel,configurable,44800,0.64,1365,0.39,19650,9.474,,1,48,7106,,73650,,1,7,90,32,729,4,0,58,,,,BR0037A-si-gh-43x53,grade,SI-GH,65746.56
BR0038A-si-gh-43x53,,jewel,simple,45500,0.65,50,0.05,13585.59,6.55,SI-GH,0,48,5567.5,,65350.12,H - 43 mm x W - 53 mm - (2.2),1,7,78,1,647.03,1,0,58,,,,,,,
BR0038A-si-gh-44x54,,jewel,simple,45500,0.65,50,0.05,15659.73,7.55,SI-GH,0,48,5662.5,,67540.95,H - 44 mm x W - 54 mm - (2.3),1,7,78,1,668.72,1,0,58,,,,,,,
BR0038A-si-gh-45x55,,jewel,simple,45500,0.65,50,0.05,17733.86,8.55,SI-GH,0,48,6412.5,,70393.33,H - 45 mm x W - 55 mm - (2.4),1,7,78,1,696.96,1,0,58,,,,,,,
BR0038A-si-gh-48x58,,jewel,simple,45500,0.65,50,0.05,19808,9.55,SI-GH,0,48,7162.5,,73245.71,H - 48 mm x W - 58 mm - (2.5),1,7,78,1,725.21,1,0,58,,,,,,,
BR0038A-si-gh-50x60,,jewel,simple,45500,0.65,50,0.05,21882.14,10.55,SI-GH,0,48,7912.5,,76098.08,H - 50 mm x W - 60 mm - (2.6),1,7,78,1,753.45,1,0,58,,,,,,,
BR0038A-vvs-ef-43x53,,jewel,simple,66950,0.65,50,0.05,13585.59,6.55,VVS-EF,0,48,5567.5,,87014.62,H - 43 mm x W - 53 mm - (2.2),1,7,78,1,861.53,1,0,58,,,,,,,
BR0038A-vvs-ef-44x54,,jewel,simple,66950,0.65,50,0.05,15659.73,7.55,VVS-EF,0,48,5662.5,,89205.45,H - 44 mm x W - 54 mm - (2.3),1,7,78,1,883.22,1,0,58,,,,,,,
BR0038A-vvs-ef-45x55,,jewel,simple,66950,0.65,50,0.05,17733.86,8.55,VVS-EF,0,48,6412.5,,92057.83,H - 45 mm x W - 55 mm - (2.4),1,7,78,1,911.46,1,0,58,,,,,,,
BR0038A-vvs-ef-48x58,,jewel,simple,66950,0.65,50,0.05,19808,9.55,VVS-EF,0,48,7162.5,,94910.21,H - 48 mm x W - 58 mm - (2.5),1,7,78,1,939.71,1,0,58,,,,,,,
BR0038A-vvs-ef-50x60,,jewel,simple,66950,0.65,50,0.05,21882.14,10.55,VVS-EF,0,48,7912.5,,97762.58,H - 50 mm x W - 60 mm - (2.6),1,7,78,1,967.95,1,0,58,,,,,,,
BR0038A,,jewel,configurable,45500,0.65,50,0.05,19808,9.55,,1,48,7163,,73246,,1,7,78,1,725,4,0,58,,,,BR0038A-si-gh-43x53,grade,SI-GH,65350.12
BR0031A-si-gh-43x53,,jewel,simple,27300,0.39,1350,0.5,23835.76,11.492,SI-GH,0,45,8619,,61715.81,H - 43 mm x W - 53 mm - (2.2),1,7,27,27,611.05,1,0,55,,,,,,,
BR0031A-si-gh-44x54,,jewel,simple,27300,0.39,1350,0.5,25909.88,12.492,SI-GH,0,45,9369,,64568.17,H - 44 mm x W - 54 mm - (2.3),1,7,27,27,639.29,1,0,55,,,,,,,
BR0031A-si-gh-45x55,,jewel,simple,27300,0.39,1350,0.5,27984,13.492,SI-GH,0,45,10119,,67420.53,H - 45 mm x W - 55 mm - (2.4),1,7,27,27,667.53,1,0,55,,,,,,,
BR0031A-si-gh-48x58,,jewel,simple,27300,0.39,1350,0.5,30058.12,14.492,SI-GH,0,45,10869,,70272.89,H - 48 mm x W - 58 mm - (2.5),1,7,27,27,695.77,1,0,55,,,,,,,
BR0031A-si-gh-50x60,,jewel,simple,27300,0.39,1350,0.5,32132.24,15.492,SI-GH,0,45,11619,,73125.25,H - 50 mm x W - 60 mm - (2.6),1,7,27,27,724.01,1,0,55,,,,,,,
BR0031A-vvs-ef-43x53,,jewel,simple,40170,0.39,1350,0.5,23835.76,11.492,VVS-EF,0,45,8619,,74714.51,H - 43 mm x W - 53 mm - (2.2),1,7,27,27,739.75,1,0,55,,,,,,,
BR0031A-vvs-ef-44x54,,jewel,simple,40170,0.39,1350,0.5,25909.88,12.492,VVS-EF,0,45,9369,,77566.87,H - 44 mm x W - 54 mm - (2.3),1,7,27,27,767.99,1,0,55,,,,,,,
BR0031A-vvs-ef-45x55,,jewel,simple,40170,0.39,1350,0.5,27984,13.492,VVS-EF,0,45,10119,,80419.23,H - 45 mm x W - 55 mm - (2.4),1,7,27,27,796.23,1,0,55,,,,,,,
BR0031A-vvs-ef-48x58,,jewel,simple,40170,0.39,1350,0.5,30058.12,14.492,VVS-EF,0,45,10869,,83271.59,H - 48 mm x W - 58 mm - (2.5),1,7,27,27,824.47,1,0,55,,,,,,,
BR0031A-vvs-ef-50x60,,jewel,simple,40170,0.39,1350,0.5,32132.24,15.492,VVS-EF,0,45,11619,,86123.95,H - 50 mm x W - 60 mm - (2.6),1,7,27,27,852.71,1,0,55,,,,,,,
BR0031A,,jewel,configurable,27300,0.39,1350,0.5,27984,13.492,,1,45,10119,,67421,,1,7,27,27,668,4,0,55,,,,BR0031A-si-gh-43x53,grade,SI-GH,61715.81
BR0033A-si-gh-43x53,,jewel,simple,38500,0.55,2003,1.46,18081.84,8.718,SI-GH,0,45,6538.5,,65774.57,H - 43 mm x W - 53 mm - (2.2),1,7,60,37,651.23,1,0,55,,,,,,,
BR0033A-si-gh-44x54,,jewel,simple,38500,0.55,2003,1.46,20155.92,9.718,SI-GH,0,45,7288.5,,68626.89,H - 44 mm x W - 54 mm - (2.3),1,7,60,37,679.47,1,0,55,,,,,,,
BR0033A-si-gh-45x55,,jewel,simple,38500,0.55,2003,1.46,22230,10.718,SI-GH,0,45,8038.5,,71479.21,H - 45 mm x W - 55 mm - (2.4),1,7,60,37,707.72,1,0,55,,,,,,,
BR0033A-si-gh-48x58,,jewel,simple,38500,0.55,2003,1.46,24304.08,11.718,SI-GH,0,45,8788.5,,74331.54,H - 48 mm x W - 58 mm - (2.5),1,7,60,37,735.96,1,0,55,,,,,,,
BR0033A-si-gh-50x60,,jewel,simple,38500,0.55,2003,1.46,26378.16,12.718,SI-GH,0,45,9538.5,,77183.86,H - 50 mm x W - 60 mm - (2.6),1,7,60,37,764.2,1,0,55,,,,,,,
BR0033A-vvs-ef-43x53,,jewel,simple,56650,0.55,2003,1.46,18081.84,8.718,VVS-EF,0,45,6538.5,,84106.07,H - 43 mm x W - 53 mm - (2.2),1,7,60,37,832.73,1,0,55,,,,,,,
BR0033A-vvs-ef-44x54,,jewel,simple,56650,0.55,2003,1.46,20155.92,9.718,VVS-EF,0,45,7288.5,,86958.39,H - 44 mm x W - 54 mm - (2.3),1,7,60,37,860.97,1,0,55,,,,,,,
BR0033A-vvs-ef-45x55,,jewel,simple,56650,0.55,2003,1.46,22230,10.718,VVS-EF,0,45,8038.5,,89810.71,H - 45 mm x W - 55 mm - (2.4),1,7,60,37,889.22,1,0,55,,,,,,,
BR0033A-vvs-ef-48x58,,jewel,simple,56650,0.55,2003,1.46,24304.08,11.718,VVS-EF,0,45,8788.5,,92663.04,H - 48 mm x W - 58 mm - (2.5),1,7,60,37,917.46,1,0,55,,,,,,,
BR0033A-vvs-ef-50x60,,jewel,simple,56650,0.55,2003,1.46,26378.16,12.718,VVS-EF,0,45,9538.5,,95515.36,H - 50 mm x W - 60 mm - (2.6),1,7,60,37,945.7,1,0,55,,,,,,,
BR0033A,,jewel,configurable,38500,0.55,2003,1.46,22230,10.718,,1,45,8038,,71479,,1,7,60,37,708,4,0,55,,,,BR0033A-si-gh-43x53,grade,SI-GH,65774.57
RG0067A-si-gh-5,,jewel,simple,27300,0.39,13900,2.77,18932.43,9.128,SI-GH,0,32,6846,,67648.22,5,1,7,70,278,669.78,1,0,0,,,,,,,
RG0067A-si-gh-6,,jewel,simple,27300,0.39,13900,2.77,19347.25,9.328,SI-GH,0,32,6996,,68218.69,6,1,7,70,278,675.43,1,0,0,,,,,,,
RG0067A-si-gh-7,,jewel,simple,27300,0.39,13900,2.77,19762.07,9.528,SI-GH,0,32,7146,,68789.15,7,1,7,70,278,681.08,1,0,0,,,,,,,
RG0067A-si-gh-8,,jewel,simple,27300,0.39,13900,2.77,20176.89,9.728,SI-GH,0,32,7296,,69359.62,8,1,7,70,278,686.73,1,0,0,,,,,,,
RG0067A-si-gh-9,,jewel,simple,27300,0.39,13900,2.77,20591.72,9.928,SI-GH,0,32,7446,,69930.09,9,1,7,70,278,692.38,1,0,0,,,,,,,
RG0067A-si-gh-10,,jewel,simple,27300,0.39,13900,2.77,21006.54,10.128,SI-GH,0,32,7596,,70500.56,10,1,7,70,278,698.03,1,0,0,,,,,,,
RG0067A-si-gh-11,,jewel,simple,27300,0.39,13900,2.77,21421.36,10.328,SI-GH,0,32,7746,,71071.03,11,1,7,70,278,703.67,1,0,0,,,,,,,
RG0067A-si-gh-12,,jewel,simple,27300,0.39,13900,2.77,21836.18,10.528,SI-GH,0,32,7896,,71641.5,12,1,7,70,278,709.32,1,0,0,,,,,,,
RG0067A-si-gh-13,,jewel,simple,27300,0.39,13900,2.77,22251,10.728,SI-GH,0,32,8046,,72211.97,13,1,7,70,278,714.97,1,0,0,,,,,,,
RG0067A-si-gh-14,,jewel,simple,27300,0.39,13900,2.77,22665.82,10.928,SI-GH,0,32,8196,,72782.44,14,1,7,70,278,720.62,1,0,0,,,,,,,
RG0067A-si-gh-15,,jewel,simple,27300,0.39,13900,2.77,23080.64,11.128,SI-GH,0,32,8346,,73352.91,15,1,7,70,278,726.27,1,0,0,,,,,,,
RG0067A-si-gh-16,,jewel,simple,27300,0.39,13900,2.77,23495.46,11.328,SI-GH,0,32,8496,,73923.38,16,1,7,70,278,731.91,1,0,0,,,,,,,
RG0067A-si-gh-17,,jewel,simple,27300,0.39,13900,2.77,23910.28,11.528,SI-GH,0,32,8646,,74493.85,17,1,7,70,278,737.56,1,0,0,,,,,,,
RG0067A-si-gh-18,,jewel,simple,27300,0.39,13900,2.77,24325.11,11.728,SI-GH,0,32,8796,,75064.32,18,1,7,70,278,743.21,1,0,0,,,,,,,
RG0067A-si-gh-19,,jewel,simple,27300,0.39,13900,2.77,24739.93,11.928,SI-GH,0,32,8946,,75634.79,19,1,7,70,278,748.86,1,0,0,,,,,,,
RG0067A-si-gh-20,,jewel,simple,27300,0.39,13900,2.77,25154.75,12.128,SI-GH,0,32,9096,,76205.25,20,1,7,70,278,754.51,1,0,0,,,,,,,
